"customer_id","recency_days","frequency_count","monetary_value","r_score","f_score","m_score","rfm_segment"
"13285","23","4","2709.12","4","4","5","445"
"15796","1","8","2708.61","5","5","5","555"
"13654","43","6","2707.33","3","5","5","355"
"14107","51","7","2703.23","3","5","5","355"
"14732","8","8","2702.49","5","5","5","555"
"17386","7","6","2686.42","5","5","5","555"
"12625","211","2","2683.82","1","3","5","135"
"13883","10","5","2674.48","5","4","5","545"
"18097","7","6","2662.40","5","5","5","555"
"14713","9","11","2662.20","5","5","5","555"
"12360","52","3","2662.06","3","3","5","335"
"14439","319","1","2661.24","1","2","5","125"
"15671","18","7","2657.13","4","5","5","455"
"12721","31","6","2656.13","4","5","5","455"
"13851","95","3","2651.46","2","3","5","235"
"16618","31","5","2647.59","4","4","5","445"
"13658","9","5","2639.17","5","4","5","545"
"17655","10","7","2638.94","5","5","5","555"
"13771","64","4","2634.45","3","4","5","345"
"12520","79","5","2634.26","2","4","5","245"
"17402","4","13","2633.85","5","5","5","555"
"18260","172","6","2628.35","2","5","5","255"
"15752","39","7","2626.60","3","5","5","355"
"13422","64","1","2626.30","3","2","5","325"
"13644","16","4","2624.26","4","4","5","445"
"17346","3","15","2622.88","5","5","5","555"
"18210","1","6","2621.38","5","5","5","555"
"16255","16","8","2619.91","4","5","5","455"
"14262","8","8","2618.23","5","5","5","555"
"13021","4","9","2616.38","5","5","5","555"
"15782","9","3","2614.74","5","3","5","535"
"14397","2","19","2612.96","5","5","5","555"
"18075","23","10","2611.75","4","5","5","455"
"12836","59","4","2610.36","3","4","5","345"
"12726","28","7","2609.10","4","5","5","455"
"13136","56","5","2607.61","3","4","5","345"
"13983","29","12","2603.43","4","5","5","455"
"17317","46","3","2600.34","3","3","5","335"
"17965","37","14","2599.19","3","5","5","355"
"12600","28","10","2599.04","4","5","5","455"
"14408","10","7","2599.03","5","5","5","555"
"13895","28","4","2593.07","4","4","5","445"
"16919","156","11","2592.25","2","5","5","255"
"16241","9","13","2590.31","5","5","5","555"
"14243","8","10","2588.77","5","5","5","555"
"13804","30","7","2588.39","4","5","5","455"
"18077","8","11","2584.41","5","5","5","555"
"13911","57","9","2580.91","3","5","5","355"
"14546","5","5","2573.93","5","4","5","545"
"18245","7","7","2567.06","5","5","5","555"
"15485","30","3","2564.50","4","3","5","435"
"16308","37","4","2560.00","3","4","5","345"
"15033","4","10","2557.18","5","5","5","555"
"16912","28","11","2555.58","4","5","5","455"
"14334","16","8","2552.21","4","5","5","455"
"14676","31","6","2548.24","4","5","5","455"
"14776","51","11","2538.30","3","5","5","355"
"17700","16","4","2534.64","4","4","5","445"
"15572","4","7","2533.42","5","5","5","555"
"14659","8","9","2529.93","5","5","5","555"
"17314","24","8","2527.92","4","5","5","455"
"14701","10","9","2526.09","5","5","5","555"
"13394","1","8","2520.02","5","5","5","555"
"17449","2","7","2519.21","5","5","5","555"
"15245","134","3","2515.84","2","3","5","235"
"13344","67","3","2511.69","3","3","5","335"
"12352","36","8","2506.04","3","5","5","355"
"13695","31","15","2504.13","4","5","5","455"
"13471","1","4","2501.84","5","4","5","545"
"15932","4","8","2495.87","5","5","5","555"
"16477","63","7","2494.46","3","5","5","355"
"15271","7","15","2493.34","5","5","5","555"
"12483","17","8","2484.98","4","5","5","455"
"12913","4","5","2483.63","5","4","5","545"
"12517","28","5","2481.60","4","4","5","445"
"14315","44","6","2481.13","3","5","5","355"
"13507","3","4","2479.16","5","4","5","545"
"13588","15","9","2478.95","4","5","5","455"
"17682","10","6","2474.33","5","5","5","555"
"17188","11","7","2474.23","5","5","5","555"
"14766","8","6","2473.37","5","5","5","555"
"16710","19","10","2467.99","4","5","5","455"
"17164","32","7","2467.35","4","5","5","455"
"12455","73","6","2466.86","2","5","5","255"
"17131","5","5","2463.17","5","4","5","545"
"15750","2","8","2463.05","5","5","5","555"
"13784","9","11","2462.79","5","5","5","555"
"13975","31","6","2461.24","4","5","5","455"
"15674","73","5","2446.60","2","4","5","245"
"14163","87","4","2445.91","2","4","5","245"
"14502","19","11","2429.83","4","5","5","455"
"17071","28","9","2429.03","4","5","5","455"
"15527","18","8","2428.53","4","5","5","455"
"13949","2","6","2427.32","5","5","5","555"
"16143","3","6","2424.94","5","5","5","555"
"17722","96","4","2424.04","2","4","5","245"
"15089","10","6","2420.84","5","4","5","545"
"15373","8","12","2415.91","5","5","5","555"
"12397","35","2","2409.90","3","3","5","335"
"17589","60","4","2404.17","3","4","5","345"
"15980","88","3","2398.86","2","4","5","245"
"18065","5","14","2392.83","5","5","5","555"
"13141","84","5","2388.75","2","4","5","245"
"15370","40","7","2386.05","3","5","5","355"
"14493","7","5","2383.24","5","4","5","545"
"14239","43","11","2380.85","3","5","5","355"
"15270","15","7","2379.49","4","5","5","455"
"13722","131","3","2375.41","2","4","5","245"
"17434","2","7","2373.82","5","5","5","555"
"13908","79","4","2369.55","2","4","5","245"
"17530","1","10","2367.12","5","5","5","555"
"15755","10","6","2364.25","5","5","5","555"
"12457","66","7","2363.23","3","5","5","355"
"14930","108","3","2362.96","2","4","5","245"
"14030","18","8","2358.84","4","5","5","455"
"17634","36","9","2358.59","3","5","5","355"
"14440","8","5","2357.68","5","4","5","545"
"15140","52","7","2354.25","3","5","5","355"
"14309","8","9","2352.53","5","5","5","555"
"12704","7","8","2340.84","5","5","5","555"
"18259","24","3","2338.60","4","4","5","445"
"12584","3","9","2338.15","5","5","5","555"
"18257","39","8","2337.63","3","5","5","355"
"15281","58","9","2332.15","3","5","5","355"
"12782","4","5","2330.92","5","4","5","545"
"15785","32","5","2328.97","4","4","5","445"
"17313","31","1","2328.84","4","2","5","425"
"17744","3","6","2322.40","5","5","5","555"
"17211","26","8","2317.22","4","5","5","455"
"14290","11","5","2314.65","5","4","5","545"
"15365","25","7","2314.32","4","5","5","455"
"17954","5","12","2314.13","5","5","5","555"
"13704","5","9","2308.06","5","5","5","555"
"15288","43","5","2306.52","3","4","5","345"
"16550","108","5","2298.97","2","4","5","245"
"15105","18","7","2298.93","4","5","5","455"
"13115","11","4","2294.78","5","4","5","545"
"15704","140","4","2293.62","2","4","5","245"
"12615","2","4","2291.19","5","4","5","545"
"17696","38","8","2285.71","3","5","5","355"
"12684","7","7","2283.63","5","5","5","555"
"14554","10","4","2279.49","5","4","5","545"
"13994","3","6","2274.14","5","5","5","555"
"13317","66","6","2273.68","3","5","5","355"
"14466","29","7","2272.40","4","5","5","455"
"16782","10","13","2267.95","5","5","5","555"
"16057","16","7","2263.12","4","5","5","455"
"16209","88","5","2262.62","2","4","5","245"
"16293","21","10","2248.99","4","5","5","455"
"13700","26","10","2248.63","4","5","5","455"
"17442","36","6","2248.56","3","5","5","355"
"14432","9","6","2248.50","5","5","5","555"
"15235","217","12","2247.51","1","5","5","155"
"16735","78","5","2247.41","2","4","5","245"
"16771","33","5","2242.61","3","4","5","345"
"13527","33","7","2242.36","3","5","5","355"
"14211","53","9","2241.10","3","5","5","355"
"14560","7","22","2237.77","5","5","5","555"
"16076","3","10","2234.73","5","5","5","555"
"18242","72","4","2232.49","2","4","5","245"
"12783","2","6","2225.91","5","5","5","555"
"13365","33","2","2225.37","3","2","5","325"
"15834","70","4","2225.15","3","4","5","345"
"15665","168","2","2222.21","2","2","5","225"
"14825","3","12","2221.01","5","5","5","555"
"15811","22","6","2218.62","4","5","5","455"
"12876","57","2","2218.02","3","2","5","325"
"14226","28","5","2214.79","4","4","5","445"
"16743","29","7","2213.13","4","5","5","455"
"15722","35","5","2211.21","3","4","5","345"
"12653","148","2","2209.85","2","2","5","225"
"13862","18","8","2209.36","4","5","5","455"
"15797","113","4","2207.40","2","4","5","245"
"15179","18","5","2206.95","4","4","5","445"
"17591","73","7","2203.67","2","5","5","255"
"15123","7","2","2199.31","5","2","5","525"
"13831","16","6","2198.45","4","5","5","455"
"14700","32","3","2195.10","3","4","5","345"
"16628","29","5","2188.05","4","4","5","445"
"17406","333","3","2184.42","1","4","5","145"
"15394","9","4","2183.54","5","4","5","545"
"12909","39","5","2178.67","3","4","5","345"
"12856","7","6","2170.78","5","5","5","555"
"12501","336","1","2169.39","1","2","5","125"
"14341","45","8","2166.98","3","5","5","355"
"12633","58","4","2163.98","3","4","5","345"
"12935","2","7","2160.70","5","5","5","555"
"16456","99","5","2158.18","2","4","5","245"
"14407","107","6","2157.73","2","5","5","255"
"16379","4","4","2157.40","5","4","5","545"
"13224","60","2","2155.95","3","2","5","325"
"16966","8","7","2154.97","5","5","5","555"
"17272","42","4","2148.63","3","4","5","345"
"14828","196","3","2139.76","1","4","5","145"
"12560","5","3","2134.01","5","4","5","545"
"13517","59","3","2128.42","3","4","5","345"
"18061","21","10","2119.41","4","5","5","455"
"13632","24","5","2118.93","4","4","5","445"
"14360","31","4","2118.03","4","4","5","445"
"18008","70","9","2116.19","3","5","5","355"
"14691","30","5","2114.33","4","4","5","445"
"13755","3","9","2108.06","5","5","5","555"
"14640","24","6","2107.38","4","5","5","455"
"18173","86","4","2106.84","2","4","5","245"
"18093","93","4","2106.52","2","4","5","245"
"14461","148","3","2103.06","2","4","5","245"
"15058","25","11","2102.54","4","5","5","455"
"15815","63","5","2100.60","3","4","5","345"
"13126","4","8","2099.64","5","5","5","555"
"12610","22","5","2099.54","4","4","5","445"
"17861","3","8","2097.88","5","5","5","555"
"17400","126","5","2097.84","2","4","5","245"
"16875","67","5","2095.53","3","4","5","345"
"17191","28","7","2093.68","4","5","5","455"
"14306","51","2","2093.32","3","2","5","325"
"13265","53","5","2092.66","3","4","5","345"
"17490","0","7","2092.32","5","5","5","555"
"13297","7","4","2089.85","5","4","5","545"
"13571","12","12","2088.94","4","5","5","455"
"18044","4","10","2088.60","5","5","5","555"
"14810","40","11","2085.33","3","5","5","355"
"16954","0","9","2085.08","5","5","5","555"
"17768","8","3","2081.90","5","4","5","545"
"16407","12","10","2079.68","5","5","5","555"
"14696","4","7","2078.95","5","5","5","555"
"14515","17","6","2076.89","4","5","5","455"
"14209","10","6","2073.43","5","5","5","555"
"18241","9","17","2073.09","5","5","5","555"
"18231","192","5","2071.77","1","4","5","145"
"18219","2","10","2069.77","5","5","5","555"
"12948","16","7","2064.95","4","5","5","455"
"12928","35","5","2062.70","3","4","5","345"
"16281","72","1","2062.06","2","2","5","225"
"14409","71","6","2059.45","3","5","5","355"
"12518","0","5","2056.89","5","4","5","545"
"17667","66","5","2055.51","3","4","4","344"
"14188","30","6","2054.36","4","5","4","454"
"16150","42","5","2053.02","3","4","4","344"
"17086","7","6","2050.08","5","5","4","554"
"17612","53","6","2048.45","3","5","4","354"
"14232","42","5","2048.07","3","4","4","344"
"18283","3","16","2045.53","5","5","4","554"
"13495","7","5","2044.87","5","4","4","544"
"17597","213","1","2044.37","1","2","4","124"
"13450","26","6","2043.72","4","5","4","454"
"14001","45","3","2043.08","3","4","4","344"
"12585","234","2","2040.10","1","3","4","134"
"17846","85","1","2033.10","2","2","4","224"
"13630","5","7","2031.78","5","5","4","554"
"16358","1","4","2027.50","5","4","4","544"
"16409","36","5","2022.98","3","4","4","344"
"14482","18","6","2022.81","4","5","4","454"
"15341","80","1","2020.52","2","2","4","224"
"17625","18","4","2020.40","4","4","4","444"
"13593","108","5","2011.88","2","4","4","244"
"18069","26","5","2009.24","4","4","4","444"
"15372","137","1","2007.40","2","2","4","224"
"16098","87","7","2005.63","2","5","4","254"
"14217","1","17","2004.98","5","5","4","554"
"14544","24","2","2004.30","4","3","4","434"
"17082","33","2","2003.85","3","3","4","334"
"16754","372","1","2002.40","1","2","4","124"
"18188","15","3","2001.04","4","4","4","444"
"13305","4","10","2000.86","5","5","4","554"
"16698","226","2","1998.00","1","3","4","134"
"17679","52","2","1992.11","3","3","4","334"
"17088","28","4","1991.01","4","4","4","444"
"17827","5","5","1987.33","5","4","4","544"
"13590","11","6","1981.92","5","5","4","554"
"17337","151","4","1981.06","2","4","4","244"
"14462","66","11","1980.57","3","5","4","354"
"13725","49","8","1980.56","3","5","4","354"
"17422","16","6","1979.37","4","5","4","454"
"18204","71","3","1975.35","3","4","4","344"
"17090","4","7","1974.65","5","5","4","554"
"15531","8","2","1972.39","5","3","4","534"
"16341","24","4","1971.87","4","4","4","444"
"12674","38","4","1970.60","3","4","4","344"
"17790","26","14","1964.30","4","5","4","454"
"17997","74","8","1962.46","2","5","4","254"
"13246","18","6","1961.52","4","5","4","454"
"14506","17","5","1960.65","4","4","4","444"
"14498","42","5","1957.32","3","4","4","344"
"12853","134","6","1957.10","2","5","4","254"
"15493","32","5","1953.41","3","4","4","344"
"17554","1","5","1952.45","5","4","4","544"
"17218","4","10","1951.97","5","5","4","554"
"14533","24","7","1949.72","4","5","4","454"
"15814","16","4","1945.33","4","4","4","444"
"14418","3","3","1937.25","5","4","4","544"
"15864","22","6","1936.32","4","5","4","454"
"15157","3","3","1936.07","5","4","4","544"
"15351","12","7","1934.66","5","5","4","554"
"12528","9","6","1933.48","5","5","4","554"
"14655","8","4","1932.23","5","4","4","544"
"13094","21","12","1927.32","4","5","4","454"
"14653","1","7","1926.65","5","5","4","554"
"15518","64","8","1921.55","3","5","4","354"
"14978","72","5","1921.37","2","4","4","244"
"14285","21","4","1910.01","4","4","4","444"
"17228","15","8","1906.09","4","5","4","454"
"16983","12","7","1905.87","5","5","4","554"
"14210","105","6","1905.84","2","5","4","254"
"15819","49","4","1905.45","3","4","4","344"
"16942","12","9","1904.99","5","5","4","554"
"14250","7","3","1904.05","5","4","4","544"
"12762","7","2","1898.52","5","3","4","534"
"14730","1","8","1897.57","5","5","4","554"
"14934","81","2","1890.94","2","3","4","234"
"12371","44","2","1887.96","3","3","4","334"
"15641","105","4","1887.20","2","4","4","244"
"16170","50","6","1885.05","3","5","4","354"
"13890","1","10","1883.81","5","5","4","554"
"16128","17","5","1880.22","4","4","4","444"
"17738","19","4","1879.05","4","4","4","444"
"17368","23","8","1878.87","4","5","4","454"
"15367","57","4","1877.59","3","4","4","344"
"17463","16","5","1875.86","4","4","4","444"
"16986","29","2","1873.20","4","3","4","434"
"13982","39","4","1871.81","3","4","4","344"
"15021","8","9","1871.77","5","5","4","554"
"17469","16","5","1870.97","4","4","4","444"
"16841","36","6","1869.82","3","5","4","354"
"17870","2","12","1865.89","5","5","4","554"
"16426","2","10","1863.76","5","5","4","554"
"16201","3","4","1863.47","5","4","4","544"
"14887","79","1","1862.00","2","2","4","224"
"12423","0","8","1859.31","5","5","4","554"
"14305","71","3","1858.96","3","4","4","344"
"12963","8","8","1856.63","5","5","4","554"
"17293","8","9","1854.06","5","5","4","554"
"14472","103","8","1852.67","2","5","4","254"
"16979","3","6","1852.00","5","5","4","554"
"12383","184","5","1850.56","1","4","4","144"
"17873","80","5","1848.96","2","4","4","244"
"12381","4","5","1845.31","5","4","4","544"
"17519","17","6","1844.02","4","5","4","454"
"14524","31","9","1843.83","4","5","4","454"
"18180","4","6","1843.75","5","5","4","554"
"12950","2","3","1843.00","5","4","4","544"
"16102","42","3","1842.14","3","4","4","344"
"16455","63","7","1841.18","3","5","4","354"
"14113","3","4","1840.42","5","4","4","544"
"14216","3","4","1839.30","5","4","4","544"
"13924","1","6","1838.85","5","5","4","554"
"17015","28","3","1838.61","4","4","4","444"
"14459","155","1","1837.92","2","2","4","224"
"18287","42","3","1837.28","3","4","4","344"
"13650","16","6","1836.34","4","5","4","454"
"15827","73","14","1836.09","2","5","4","254"
"14665","60","5","1835.70","3","4","4","344"
"13421","40","2","1833.71","3","3","4","334"
"16152","268","1","1829.04","1","2","4","124"
"15203","25","6","1827.80","4","5","4","454"
"17702","30","4","1824.37","4","4","4","444"
"16153","49","5","1824.23","3","4","4","344"
"17705","3","9","1823.52","5","5","4","554"
"16169","8","4","1822.97","5","4","4","544"
"17828","22","4","1820.09","4","4","4","444"
"13048","14","4","1819.41","4","4","4","444"
"17787","152","4","1817.54","2","4","4","244"
"17629","5","8","1814.12","5","5","4","554"
